filename,width,height,xmin,ymin,xmax,ymax
100_median.png,1024,1430,744,1154,790,1180
100_median.png,1024,1430,881,1150,945,1169
100_median.png,1024,1430,137,1200,176,1217
100_median.png,1024,1430,52,1197,129,1219
100_median.png,1024,1430,39,1254,339,1272
100_median.png,1024,1430,750,1368,919,1388
101.png,1024,1448,665,43,765,61
101.png,1024,1448,813,43,979,59
101.png,1024,1448,67,31,388,106
101.png,1024,1448,665,59,789,75
101.png,1024,1448,831,59,979,75
101.png,1024,1448,664,73,833,93
101.png,1024,1448,844,73,979,91
101.png,1024,1448,663,89,853,109
101.png,1024,1448,875,91,977,107
101.png,1024,1448,68,106,358,138
101.png,1024,1448,695,119,793,139
101.png,1024,1448,803,119,961,139
101.png,1024,1448,472,146,547,166
101.png,1024,1448,681,149,715,165
101.png,1024,1448,869,151,913,167
101.png,1024,1448,463,175,553,195
101.png,1024,1448,661,179,735,195
101.png,1024,1448,867,181,911,197
101.png,1024,1448,640,220,738,244
101.png,1024,1448,629,249,749,269
101.png,1024,1448,596,268,774,292
101.png,1024,1448,48,315,93,341
101.png,1024,1448,50,358,127,377
101.png,1024,1448,138,354,462,380
101.png,1024,1448,93,415,163,431
101.png,1024,1448,345,417,431,434
101.png,1024,1448,577,415,641,435
101.png,1024,1448,661,417,739,435
101.png,1024,1448,779,419,831,435
101.png,1024,1448,880,417,961,437
101.png,1024,1448,49,441,187,461
101.png,1024,1448,209,439,437,459
101.png,1024,1448,599,445,647,465
101.png,1024,1448,697,447,745,465
101.png,1024,1448,817,449,855,467
101.png,1024,1448,937,449,975,467
101.png,1024,1448,207,457,415,477
101.png,1024,1448,49,479,136,499
101.png,1024,1448,207,475,501,495
101.png,1024,1448,600,481,647,501
101.png,1024,1448,699,485,745,503
101.png,1024,1448,817,485,855,501
101.png,1024,1448,937,487,975,503
101.png,1024,1448,207,495,319,513
101.png,1024,1448,49,515,159,535
101.png,1024,1448,206,510,534,534
101.png,1024,1448,601,521,647,537
101.png,1024,1448,695,519,745,539
101.png,1024,1448,815,519,855,539
101.png,1024,1448,935,523,975,539
101.png,1024,1448,205,531,319,551
101.png,1024,1448,38,1159,223,1173
101.png,1024,1448,51,1193,89,1209
101.png,1024,1448,129,1191,189,1211
101.png,1024,1448,227,1193,295,1211
101.png,1024,1448,321,1193,411,1211
101.png,1024,1448,573,1189,629,1207
101.png,1024,1448,907,1191,955,1209
101.png,1024,1448,57,1221,79,1239
101.png,1024,1448,165,1223,211,1241
101.png,1024,1448,263,1223,303,1241
101.png,1024,1448,385,1225,425,1241
101.png,1024,1448,573,1221,603,1237
101.png,1024,1448,915,1223,953,1239
101.png,1024,1448,34,1248,330,1272
101.png,1024,1448,571,1251,639,1271
101.png,1024,1448,905,1253,953,1273
101.png,1024,1448,35,1280,483,1301
101.png,1024,1448,27,1371,374,1392
101.png,1024,1448,380,1371,462,1392
101.png,1024,1448,807,1374,959,1393
101.png,1024,1448,220,1392,466,1411
101.png,1024,1448,633,1393,711,1412
101.png,1024,1448,723,1395,767,1413
101.png,1024,1448,169,1411,327,1431
101.png,1024,1448,334,1412,490,1431
101.png,1024,1448,496,1414,655,1435
101.png,1024,1448,152,322,195,337
101.png,1024,1448,692,1373,796,1392
101.png,1024,1448,561,1373,683,1391
101.png,1024,1448,468,1372,554,1391
101.png,1024,1448,476,1392,544,1410
101.png,1024,1448,552,1394,621,1411
101.png,1024,1448,664,1412,824,1433
101_contrasted.png,1024,1448,665,43,765,61
101_contrasted.png,1024,1448,813,43,979,59
101_contrasted.png,1024,1448,67,31,388,106
101_contrasted.png,1024,1448,665,59,789,75
101_contrasted.png,1024,1448,831,59,979,75
101_contrasted.png,1024,1448,664,73,833,93
101_contrasted.png,1024,1448,844,73,979,91
101_contrasted.png,1024,1448,663,89,853,109
101_contrasted.png,1024,1448,875,91,977,107
101_contrasted.png,1024,1448,68,106,358,138
101_contrasted.png,1024,1448,695,119,793,139
101_contrasted.png,1024,1448,803,119,961,139
101_contrasted.png,1024,1448,472,146,547,166
101_contrasted.png,1024,1448,681,149,715,165
101_contrasted.png,1024,1448,869,151,913,167
101_contrasted.png,1024,1448,463,175,553,195
101_contrasted.png,1024,1448,661,179,735,195
101_contrasted.png,1024,1448,867,181,911,197
101_contrasted.png,1024,1448,640,220,738,244
101_contrasted.png,1024,1448,629,249,749,269
101_contrasted.png,1024,1448,596,268,774,292
101_contrasted.png,1024,1448,48,315,93,341
101_contrasted.png,1024,1448,50,358,127,377
101_contrasted.png,1024,1448,138,354,462,380
101_contrasted.png,1024,1448,93,415,163,431
101_contrasted.png,1024,1448,345,417,431,434
101_contrasted.png,1024,1448,577,415,641,435
101_contrasted.png,1024,1448,661,417,739,435
101_contrasted.png,1024,1448,779,419,831,435
101_contrasted.png,1024,1448,880,417,961,437
101_contrasted.png,1024,1448,49,441,187,461
101_contrasted.png,1024,1448,209,439,437,459
101_contrasted.png,1024,1448,599,445,647,465
101_contrasted.png,1024,1448,697,447,745,465
101_contrasted.png,1024,1448,817,449,855,467
101_contrasted.png,1024,1448,937,449,975,467
101_contrasted.png,1024,1448,207,457,415,477
101_contrasted.png,1024,1448,49,479,136,499
101_contrasted.png,1024,1448,207,475,501,495
101_contrasted.png,1024,1448,600,481,647,501
101_contrasted.png,1024,1448,699,485,745,503
101_contrasted.png,1024,1448,817,485,855,501
101_contrasted.png,1024,1448,937,487,975,503
101_contrasted.png,1024,1448,207,495,319,513
101_contrasted.png,1024,1448,49,515,159,535
101_contrasted.png,1024,1448,206,510,534,534
101_contrasted.png,1024,1448,601,521,647,537
101_contrasted.png,1024,1448,695,519,745,539
101_contrasted.png,1024,1448,815,519,855,539
101_contrasted.png,1024,1448,935,523,975,539
101_contrasted.png,1024,1448,205,531,319,551
101_contrasted.png,1024,1448,38,1159,223,1173
101_contrasted.png,1024,1448,51,1193,89,1209
101_contrasted.png,1024,1448,129,1191,189,1211
101_contrasted.png,1024,1448,227,1193,295,1211
101_contrasted.png,1024,1448,321,1193,411,1211
101_contrasted.png,1024,1448,573,1189,629,1207
101_contrasted.png,1024,1448,907,1191,955,1209
101_contrasted.png,1024,1448,57,1221,79,1239
101_contrasted.png,1024,1448,165,1223,211,1241
101_contrasted.png,1024,1448,263,1223,303,1241
101_contrasted.png,1024,1448,385,1225,425,1241
101_contrasted.png,1024,1448,573,1221,603,1237
101_contrasted.png,1024,1448,915,1223,953,1239
101_contrasted.png,1024,1448,34,1248,330,1272
101_contrasted.png,1024,1448,571,1251,639,1271
101_contrasted.png,1024,1448,905,1253,953,1273
101_contrasted.png,1024,1448,35,1280,483,1301
101_contrasted.png,1024,1448,27,1371,374,1392
101_contrasted.png,1024,1448,380,1371,462,1392
101_contrasted.png,1024,1448,807,1374,959,1393
101_contrasted.png,1024,1448,220,1392,466,1411
101_contrasted.png,1024,1448,633,1393,711,1412
101_contrasted.png,1024,1448,723,1395,767,1413
101_contrasted.png,1024,1448,169,1411,327,1431
101_contrasted.png,1024,1448,334,1412,490,1431
101_contrasted.png,1024,1448,496,1414,655,1435
101_contrasted.png,1024,1448,152,322,195,337
101_contrasted.png,1024,1448,692,1373,796,1392
101_contrasted.png,1024,1448,561,1373,683,1391
101_contrasted.png,1024,1448,468,1372,554,1391
101_contrasted.png,1024,1448,476,1392,544,1410
101_contrasted.png,1024,1448,552,1394,621,1411
101_contrasted.png,1024,1448,664,1412,824,1433
101_denoise.png,1024,1448,665,43,765,61
101_denoise.png,1024,1448,813,43,979,59
101_denoise.png,1024,1448,67,31,388,106
101_denoise.png,1024,1448,665,59,789,75
101_denoise.png,1024,1448,831,59,979,75
101_denoise.png,1024,1448,664,73,833,93
101_denoise.png,1024,1448,844,73,979,91
101_denoise.png,1024,1448,663,89,853,109
101_denoise.png,1024,1448,875,91,977,107
101_denoise.png,1024,1448,68,106,358,138
101_denoise.png,1024,1448,695,119,793,139
101_denoise.png,1024,1448,803,119,961,139
101_denoise.png,1024,1448,472,146,547,166
101_denoise.png,1024,1448,681,149,715,165
101_denoise.png,1024,1448,869,151,913,167
101_denoise.png,1024,1448,463,175,553,195
101_denoise.png,1024,1448,661,179,735,195
101_denoise.png,1024,1448,867,181,911,197
101_denoise.png,1024,1448,640,220,738,244
101_denoise.png,1024,1448,629,249,749,269
101_denoise.png,1024,1448,596,268,774,292
101_denoise.png,1024,1448,48,315,93,341
101_denoise.png,1024,1448,50,358,127,377
101_denoise.png,1024,1448,138,354,462,380
101_denoise.png,1024,1448,93,415,163,431
101_denoise.png,1024,1448,345,417,431,434
101_denoise.png,1024,1448,577,415,641,435
101_denoise.png,1024,1448,661,417,739,435
101_denoise.png,1024,1448,779,419,831,435
101_denoise.png,1024,1448,880,417,961,437
101_denoise.png,1024,1448,49,441,187,461
101_denoise.png,1024,1448,209,439,437,459
101_denoise.png,1024,1448,599,445,647,465
101_denoise.png,1024,1448,697,447,745,465
101_denoise.png,1024,1448,817,449,855,467
101_denoise.png,1024,1448,937,449,975,467
101_denoise.png,1024,1448,207,457,415,477
101_denoise.png,1024,1448,49,479,136,499
101_denoise.png,1024,1448,207,475,501,495
101_denoise.png,1024,1448,600,481,647,501
101_denoise.png,1024,1448,699,485,745,503
101_denoise.png,1024,1448,817,485,855,501
101_denoise.png,1024,1448,937,487,975,503
101_denoise.png,1024,1448,207,495,319,513
101_denoise.png,1024,1448,49,515,159,535
101_denoise.png,1024,1448,206,510,534,534
101_denoise.png,1024,1448,601,521,647,537
101_denoise.png,1024,1448,695,519,745,539
101_denoise.png,1024,1448,815,519,855,539
101_denoise.png,1024,1448,935,523,975,539
101_denoise.png,1024,1448,205,531,319,551
101_denoise.png,1024,1448,38,1159,223,1173
101_denoise.png,1024,1448,51,1193,89,1209
101_denoise.png,1024,1448,129,1191,189,1211
101_denoise.png,1024,1448,227,1193,295,1211
101_denoise.png,1024,1448,321,1193,411,1211
101_denoise.png,1024,1448,573,1189,629,1207
101_denoise.png,1024,1448,907,1191,955,1209
101_denoise.png,1024,1448,57,1221,79,1239
101_denoise.png,1024,1448,165,1223,211,1241
101_denoise.png,1024,1448,263,1223,303,1241
101_denoise.png,1024,1448,385,1225,425,1241
101_denoise.png,1024,1448,573,1221,603,1237
101_denoise.png,1024,1448,915,1223,953,1239
101_denoise.png,1024,1448,34,1248,330,1272
101_denoise.png,1024,1448,571,1251,639,1271
101_denoise.png,1024,1448,905,1253,953,1273
101_denoise.png,1024,1448,35,1280,483,1301
101_denoise.png,1024,1448,27,1371,374,1392
101_denoise.png,1024,1448,380,1371,462,1392
101_denoise.png,1024,1448,807,1374,959,1393
101_denoise.png,1024,1448,220,1392,466,1411
101_denoise.png,1024,1448,633,1393,711,1412
101_denoise.png,1024,1448,723,1395,767,1413
101_denoise.png,1024,1448,169,1411,327,1431
101_denoise.png,1024,1448,334,1412,490,1431
101_denoise.png,1024,1448,496,1414,655,1435
101_denoise.png,1024,1448,152,322,195,337
101_denoise.png,1024,1448,692,1373,796,1392
101_denoise.png,1024,1448,561,1373,683,1391
101_denoise.png,1024,1448,468,1372,554,1391
101_denoise.png,1024,1448,476,1392,544,1410
101_denoise.png,1024,1448,552,1394,621,1411
101_denoise.png,1024,1448,664,1412,824,1433
101_median.png,1024,1448,665,43,765,61
101_median.png,1024,1448,813,43,979,59
101_median.png,1024,1448,67,31,388,106
101_median.png,1024,1448,665,59,789,75
101_median.png,1024,1448,831,59,979,75
101_median.png,1024,1448,664,73,833,93
101_median.png,1024,1448,844,73,979,91
101_median.png,1024,1448,663,89,853,109
101_median.png,1024,1448,875,91,977,107
101_median.png,1024,1448,68,106,358,138
101_median.png,1024,1448,803,119,961,139
101_median.png,1024,1448,472,146,547,166
101_median.png,1024,1448,681,149,715,165
101_median.png,1024,1448,869,151,913,167
101_median.png,1024,1448,463,175,553,195
101_median.png,1024,1448,661,179,735,195
101_median.png,1024,1448,867,181,911,197
101_median.png,1024,1448,640,220,738,244
101_median.png,1024,1448,629,249,749,269
101_median.png,1024,1448,596,268,774,292
101_median.png,1024,1448,48,315,93,341
101_median.png,1024,1448,50,358,127,377
101_median.png,1024,1448,138,354,462,380
101_median.png,1024,1448,93,415,163,431
101_median.png,1024,1448,345,417,431,434
101_median.png,1024,1448,577,415,641,435
101_median.png,1024,1448,661,417,739,435
101_median.png,1024,1448,779,419,831,435
101_median.png,1024,1448,880,417,961,437
101_median.png,1024,1448,49,441,187,461
101_median.png,1024,1448,209,439,437,459
101_median.png,1024,1448,599,445,647,465
101_median.png,1024,1448,697,447,745,465
101_median.png,1024,1448,817,449,855,467
101_median.png,1024,1448,937,449,975,467
101_median.png,1024,1448,207,457,415,477
101_median.png,1024,1448,49,479,136,499
101_median.png,1024,1448,207,475,501,495
101_median.png,1024,1448,600,481,647,501
101_median.png,1024,1448,699,485,745,503
101_median.png,1024,1448,817,485,855,501
101_median.png,1024,1448,937,487,975,503
101_median.png,1024,1448,207,495,319,513
101_median.png,1024,1448,49,515,159,535
101_median.png,1024,1448,206,510,534,534
101_median.png,1024,1448,601,521,647,537
101_median.png,1024,1448,695,519,745,539
101_median.png,1024,1448,815,519,855,539
101_median.png,1024,1448,935,523,975,539
101_median.png,1024,1448,205,531,319,551
101_median.png,1024,1448,38,1159,223,1173
101_median.png,1024,1448,51,1193,89,1209
101_median.png,1024,1448,129,1191,189,1211
101_median.png,1024,1448,227,1193,295,1211
101_median.png,1024,1448,321,1193,411,1211
101_median.png,1024,1448,573,1189,629,1207
101_median.png,1024,1448,907,1191,955,1209
101_median.png,1024,1448,57,1221,79,1239
101_median.png,1024,1448,165,1223,211,1241
101_median.png,1024,1448,263,1223,303,1241
101_median.png,1024,1448,385,1225,425,1241
101_median.png,1024,1448,573,1221,603,1237
101_median.png,1024,1448,915,1223,953,1239
101_median.png,1024,1448,34,1248,330,1272
101_median.png,1024,1448,571,1251,639,1271
101_median.png,1024,1448,905,1253,953,1273
101_median.png,1024,1448,35,1280,483,1301
101_median.png,1024,1448,27,1371,374,1392
101_median.png,1024,1448,380,1371,462,1392
101_median.png,1024,1448,807,1374,959,1393
101_median.png,1024,1448,220,1392,466,1411
101_median.png,1024,1448,633,1393,711,1412
101_median.png,1024,1448,723,1395,767,1413
101_median.png,1024,1448,169,1411,327,1431
101_median.png,1024,1448,334,1412,490,1431
101_median.png,1024,1448,496,1414,655,1435
101_median.png,1024,1448,152,322,195,337
101_median.png,1024,1448,692,1373,796,1392
101_median.png,1024,1448,561,1373,683,1391
101_median.png,1024,1448,468,1372,554,1391
101_median.png,1024,1448,476,1392,544,1410
101_median.png,1024,1448,552,1394,621,1411
101_median.png,1024,1448,664,1412,824,1433
102.png,1024,1448,572,224,680,248
102.png,1024,1448,115,247,306,267
102.png,1024,1448,362,242,456,266
102.png,1024,1448,572,254,762,278
102.png,1024,1448,142,292,190,316
102.png,1024,1448,276,292,350,316
102.png,1024,1448,422,292,480,316
102.png,1024,1448,660,304,806,330
102.png,1024,1448,136,322,208,346
102.png,1024,1448,268,322,350,346
102.png,1024,1448,98,382,326,406
102.png,1024,1448,380,384,508,408
102.png,1024,1448,564,384,734,408
102.png,1024,1448,778,382,968,410
102.png,1024,1448,602,414,704,438
102.png,1024,1448,88,474,186,498
102.png,1024,1448,232,474,268,498
102.png,1024,1448,290,474,404,500
102.png,1024,1448,702,472,744,496
102.png,1024,1448,763,477,829,497
102.png,1024,1448,858,474,894,498
102.png,1024,1448,906,474,970,498
102.png,1024,1448,105,517,177,537
102.png,1024,1448,233,517,255,537
102.png,1024,1448,272,516,409,537
102.png,1024,1448,704,516,744,540
102.png,1024,1448,771,519,829,539
102.png,1024,1448,937,519,995,539
102.png,1024,1448,273,535,441,555
102.png,1024,1448,440,888,480,920
102.png,1024,1448,377,917,431,953
102.png,1024,1448,76,1134,140,1158
102.png,1024,1448,190,1134,232,1158
102.png,1024,1448,255,1135,327,1155
102.png,1024,1448,497,1133,531,1153
102.png,1024,1448,650,1130,718,1154
102.png,1024,1448,830,1130,924,1154
102.png,1024,1448,122,1164,182,1188
102.png,1024,1448,207,1165,243,1185
102.png,1024,1448,309,1167,355,1187
102.png,1024,1448,477,1169,533,1189
102.png,1024,1448,665,1169,713,1189
102.png,1024,1448,861,1169,926,1197
102.png,1024,1448,388,1198,806,1224
102.png,1024,1448,385,1225,547,1245
102.png,1024,1448,691,1227,731,1247
102.png,1024,1448,158,1267,376,1290
102.png,1024,1448,110,1290,252,1308
102.png,1024,1448,263,1289,377,1309
102.png,1024,1448,388,1291,498,1309
102.png,1024,1448,511,1290,654,1309
102.png,1024,1448,658,1291,893,1309
102.png,1024,1448,103,1309,196,1329
102.png,1024,1448,207,1309,339,1329
102.png,1024,1448,353,1309,591,1329
102.png,1024,1448,185,1331,508,1350
102.png,1024,1448,518,1330,815,1350
102.png,1024,1448,136,1350,685,1370
102.png,1024,1448,697,1349,842,1370
102.png,1024,1448,210,1370,634,1390
102.png,1024,1448,643,1370,789,1389
102.png,1024,1448,425,1393,575,1409
102.png,1024,1448,550,947,684,970
102.png,1024,1448,529,941,564,957
102.png,1024,1448,513,961,548,976
102.png,1024,1448,613,971,645,988
102.png,1024,1448,438,327,453,344
102.png,1024,1448,383,1269,847,1291
102.png,1024,1448,600,1311,703,1329
102.png,1024,1448,906,1325,906,1325
102.png,1024,1448,711,1309,894,1327
102_contrasted.png,1024,1448,572,224,680,248
102_contrasted.png,1024,1448,115,247,306,267
102_contrasted.png,1024,1448,362,242,456,266
102_contrasted.png,1024,1448,572,254,762,278
102_contrasted.png,1024,1448,142,292,190,316
102_contrasted.png,1024,1448,276,292,350,316
102_contrasted.png,1024,1448,422,292,480,316
102_contrasted.png,1024,1448,660,304,806,330
102_contrasted.png,1024,1448,136,322,208,346
102_contrasted.png,1024,1448,268,322,350,346
102_contrasted.png,1024,1448,98,382,326,406
102_contrasted.png,1024,1448,380,384,508,408
102_contrasted.png,1024,1448,564,384,734,408
102_contrasted.png,1024,1448,778,382,968,410
102_contrasted.png,1024,1448,602,414,704,438
102_contrasted.png,1024,1448,88,474,186,498
102_contrasted.png,1024,1448,232,474,268,498
102_contrasted.png,1024,1448,290,474,404,500
102_contrasted.png,1024,1448,702,472,744,496
102_contrasted.png,1024,1448,763,477,829,497
102_contrasted.png,1024,1448,858,474,894,498
102_contrasted.png,1024,1448,906,474,970,498
102_contrasted.png,1024,1448,105,517,177,537
102_contrasted.png,1024,1448,233,517,255,537
102_contrasted.png,1024,1448,272,516,409,537
102_contrasted.png,1024,1448,704,516,744,540
102_contrasted.png,1024,1448,771,519,829,539
102_contrasted.png,1024,1448,937,519,995,539
102_contrasted.png,1024,1448,273,535,441,555
102_contrasted.png,1024,1448,440,888,480,920
102_contrasted.png,1024,1448,377,917,431,953
102_contrasted.png,1024,1448,76,1134,140,1158
102_contrasted.png,1024,1448,190,1134,232,1158
102_contrasted.png,1024,1448,255,1135,327,1155
102_contrasted.png,1024,1448,497,1133,531,1153
102_contrasted.png,1024,1448,650,1130,718,1154
102_contrasted.png,1024,1448,830,1130,924,1154
102_contrasted.png,1024,1448,122,1164,182,1188
102_contrasted.png,1024,1448,207,1165,243,1185
102_contrasted.png,1024,1448,309,1167,355,1187
102_contrasted.png,1024,1448,477,1169,533,1189
102_contrasted.png,1024,1448,665,1169,713,1189
102_contrasted.png,1024,1448,861,1169,926,1197
102_contrasted.png,1024,1448,388,1198,806,1224
102_contrasted.png,1024,1448,385,1225,547,1245
102_contrasted.png,1024,1448,691,1227,731,1247
102_contrasted.png,1024,1448,158,1267,376,1290
102_contrasted.png,1024,1448,110,1290,252,1308
102_contrasted.png,1024,1448,263,1289,377,1309
102_contrasted.png,1024,1448,388,1291,498,1309
102_contrasted.png,1024,1448,511,1290,654,1309
102_contrasted.png,1024,1448,658,1291,893,1309
102_contrasted.png,1024,1448,103,1309,196,1329
102_contrasted.png,1024,1448,207,1309,339,1329
102_contrasted.png,1024,1448,353,1309,591,1329
102_contrasted.png,1024,1448,185,1331,508,1350
102_contrasted.png,1024,1448,518,1330,815,1350
